개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3220000,3220000-102-2000-22794,20001130,,01,영업/정상,01,영업,,,,,02 5454479,147.45,135517,서울특별시 강남구 청담동 98-6번지 ,서울특별시 강남구 도산대로 455, 지하1층 (청담동),06015,베를린,20181127154033,U,2018-11-29 02:40:00.0,룸살롱,204030.198549498    ,446914.823814309    ,룸살롱,,,,,,,,,,,,,,N,147.45,,,
3220000,3220000-102-2000-22850,20001211,,01,영업/정상,01,영업,,,,,,224.22,135996,서울특별시 강남구 논현동 211-20번지 ,서울특별시 강남구 언주로 647 (논현동),06105,잼,20160823150856,I,2018-08-31 23:59:59.0,룸살롱,203014.366380569    ,445788.981583052    ,룸살롱,,,,,,,,,,,,,,N,224.22,,,
3220000,3220000-102-2000-22852,20001212,,01,영업/정상,01,영업,,,,,,94.46,135877,서울특별시 강남구 삼성동 144-21,서울특별시 강남구 테헤란로77길 6 (삼성동),06158,노라조 노래바Q,20200722170601,U,2019-12-06 22:04:00.0,룸살롱,204786.182554712,444965.872486304,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2000-22873,20001215,,03,폐업,02,폐업,20071107,,,,02 5559904,206.37,135840,서울특별시 강남구 대치동 891-50번지 지하1층 ,,,프렌드,20040706000000,I,2018-08-31 23:59:59.0,룸살롱,204738.982198621    ,444740.999059248    ,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,206.37,,,
3220000,3220000-102-2000-22879,20001218,,03,폐업,02,폐업,20051004,,,,02569 4646,470.56,135917,서울특별시 강남구 역삼동 689-3번지 ,,,스카이,20030303000000,I,2018-08-31 23:59:59.0,룸살롱,203555.136683582    ,444928.030086738    ,룸살롱,0,0,기타,기타,,,,,,,,,,N,470.56,,,
3220000,3220000-102-2000-22903,20001223,,03,폐업,02,폐업,20090518,,,,02 5141676,142.75,135821,서울특별시 강남구 논현동 118-17번지 118동 17호,,,이슬,20071227175226,I,2018-08-31 23:59:59.0,룸살롱,203483.649399269    ,446102.236098458    ,룸살롱,,,,,,,,,,,,,,N,142.75,,,
3220000,3220000-102-2000-22908,20001227,,03,폐업,02,폐업,20130403,,,,02 5612578,643.86,135874,서울특별시 강남구 삼성동 112-5번지 지상2층 ,서울특별시 강남구 봉은사로 410 (삼성동,지상2층),06153,세이,20091214174926,I,2018-08-31 23:59:59.0,룸살롱,203943.258999722    ,445342.390544546    ,룸살롱,,,,,,,,,,,,,,N,643.86,,,
3220000,3220000-102-2000-22909,20001127,,03,폐업,02,폐업,20140804,,,,02 5425388,171.59,135545,서울특별시 강남구 논현동 202-9번지 ,서울특별시 강남구 봉은사로 123 (논현동),06120,수백향,20140609124343,I,2018-08-31 23:59:59.0,룸살롱,202334.848611446    ,444827.009829761    ,룸살롱,,,,,,,,,,,,,,N,171.59,,,
3220000,3220000-102-2001-22948,20010105,,03,폐업,02,폐업,20170515,,,,02 5661662,237.57,135907,서울특별시 강남구 역삼동 606-3번지 ,서울특별시 강남구 봉은사로 176, 지상3층 (역삼동),06125,뉴욕,20170516104943,I,2018-08-31 23:59:59.0,룸살롱,202875.59           ,444954.71           ,룸살롱,,,,,,,,,,,,,,N,237.57,,,
3220000,3220000-102-2001-22957,20010108,,03,폐업,02,폐업,20040126,,,,02 5149283,424.70,135895,서울특별시 강남구 신사동 630-19번지 지하1층 ,,,천상,20030324000000,I,2018-08-31 23:59:59.0,고고(디스코)클럽,203013.751045331    ,446679.160238224    ,고고(디스코)클럽,0,0,기타,기타,상수도전용,,,,,,,,,N,424.7,,,
3220000,3220000-102-2001-22992,20010119,,01,영업/정상,01,영업,,,,,02 5460888,278.69,135734,서울특별시 강남구 논현동 84-0 송암빌딩,서울특별시 강남구 언주로 709 (논현동,송암빌딩),06053,스크린,20210322152402,U,2020-12-02 22:04:00.0,비어(바)살롱,203008.14654417,446054.411349529,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2001-23028,20010206,,03,폐업,02,폐업,20031124,,,,02 5674944,144.26,135933,서울특별시 강남구 역삼동 823-2번지 ,,,씨에틀,20031028000000,I,2018-08-31 23:59:59.0,룸살롱,202762.072550598    ,444037.517202623    ,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,144.26,,,
3220000,3220000-102-2001-23086,20010219,,03,폐업,02,폐업,20090528,,,,02 5157164,286.97,135120,서울특별시 강남구 신사동 561-37번지 ,38 지하1층 ,,,라운지3,20081014160443,I,2018-08-31 23:59:59.0,룸살롱,202226.428515187    ,446346.85658881     ,룸살롱,,,,,,,,,,,,,,N,286.97,,,
3220000,3220000-102-2001-23094,20010220,,03,폐업,02,폐업,20040525,,,,02,221.88,135825,서울특별시 강남구 논현동 164-0번지 지상3? ,,,준,20030331000000,I,2018-08-31 23:59:59.0,룸살롱,201962.838798283    ,445158.311972517    ,룸살롱,,,기타,자율,상수도전용,,,,,,,,,N,221.88,,,
3220000,3220000-102-2001-23159,20010307,,03,폐업,02,폐업,20060110,,,,02 5186744,286.95,135957,서울특별시 강남구 청담동 132-17번지 지하1층 ,,,분더?,20051031000000,I,2018-08-31 23:59:59.0,룸살롱,204964.378144648    ,446579.714676861    ,룸살롱,,,,,,,,,,,,,,N,286.95,,,
3220000,3220000-102-2001-23163,20010307,,03,폐업,02,폐업,20050824,,,,02 5554997,181.73,135936,서울특별시 강남구 역삼동 831-17번지 지하1층 ,,,신데렐라,20050609000000,I,2018-08-31 23:59:59.0,룸살롱,202605.445305332    ,443484.029286813    ,룸살롱,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,181.73,,,
3220000,3220000-102-2001-23199,20010316,,01,영업/정상,01,영업,,,,,02 5663177,321.27,135920,서울특별시 강남구 역삼동 719-22번지 지하1층,지상1층 ,서울특별시 강남구 테헤란로38길 8 (역삼동,지하1층,지상1층),06221,씨엘CL,20190819173917,U,2019-08-21 02:40:00.0,룸살롱,203581.449042782    ,444357.130074946    ,룸살롱,,,,,,,,,,,,,,N,321.27,,,
3220000,3220000-102-2001-23331,20010416,,03,폐업,02,폐업,20180817,,,,0234437332,441.14,135545,서울특별시 강남구 논현동 202-7번지 지하3층 ,서울특별시 강남구 봉은사로 125 (논현동,지하3층),06120,비기닝,20180817094510,I,2018-08-31 23:59:59.0,룸살롱,202355.753693054    ,444839.725721091    ,룸살롱,,,,,,,,,,,,,,N,441.14,,,
3220000,3220000-102-2001-23393,20010427,,03,폐업,02,폐업,20070212,,,,02 5556357,143.16,135080,서울특별시 강남구 역삼동 682-20번지 , 21 지하1층 ,,,윈저클럽,20020314000000,I,2018-08-31 23:59:59.0,룸살롱,203777.027006863    ,445298.590349338    ,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,143.16,,,
3220000,3220000-102-2001-23432,20010504,,03,폐업,02,폐업,20040816,,,,02 5474762,160.16,135952,서울특별시 강남구 청담동 53-0번지 ,,,스파트투,20021101000000,I,2018-08-31 23:59:59.0,룸살롱,204616.689378124    ,446928.436357824    ,룸살롱,,,기타,자율,상수도전용,,,,,,,,,N,160.16,,,
3220000,3220000-102-2001-23481,20010512,,01,영업/정상,01,영업,,,,,02 567 7488,1,233.83,135839,서울특별시 강남구 대치동 890-38번지 지하1층 ,서울특별시 강남구 테헤란로70길 16 (대치동,지하1층),06193,사라있네,20190129143340,U,2019-01-31 02:40:00.0,룸살롱,204647.421249695    ,444687.506114255    ,룸살롱,,,,,,,,,,,,,,N,1233.83,,,
3220000,3220000-102-2001-23484,20010512,,03,폐업,02,폐업,20191212,,,,02 5533367,209.27,135936,서울특별시 강남구 역삼동 831-31번지 지하1층 ,서울특별시 강남구 역삼로1길 20 (역삼동,지하1층),06242,카잔 노래짱,20191212144419,U,2019-12-14 02:40:00.0,룸살롱,202621.737502216    ,443605.981492176    ,룸살롱,0,0,기타,우수,,,,,,,,,,N,209.27,,,
3220000,3220000-102-2001-23489,20010514,,01,영업/정상,01,영업,,,,,,162.08,135545,서울특별시 강남구 논현동 204-4번지 지상1층 ,서울특별시 강남구 봉은사로 135, 1층 (논현동),06121,플라밍고,20200413113213,U,2020-04-15 02:40:00.0,룸살롱,202526.556900857    ,444894.426027932    ,룸살롱,0,0,,,,,,,,,,,,N,162.08,,,
3220000,3220000-102-2001-23501,20010517,,03,폐업,02,폐업,20120510,,,,,328.60,135907,서울특별시 강남구 역삼동 605-17번지 ,서울특별시 강남구 봉은사로 170, 지상2층 (역삼동),06125,까만콩,20120510132646,I,2018-08-31 23:59:59.0,룸살롱,202828.846096886    ,444942.656109277    ,룸살롱,,,,,,,,,,,,,,N,328.6,,,
3220000,3220000-102-2001-23585,20010604,,01,영업/정상,01,영업,,,,,02,229.92,135867,서울특별시 강남구 삼성동 37-15,서울특별시 강남구 봉은사로 411 (삼성동),06097,오스카,20201021112355,U,2019-10-30 22:03:00.0,룸살롱,203907.405,445414.65,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2001-23659,20010615,,03,폐업,02,폐업,20031002,,,,02,276.29,135513,서울특별시 강남구 역삼동 702-28번지 지하1층 ,,,북창동,20030613000000,I,2018-08-31 23:59:59.0,룸살롱,204064.306607103    ,444674.35579425     ,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,276.29,,,
3220000,3220000-102-2001-23705,20010623,,03,폐업,02,폐업,20080122,,,,02 5401126,78.63,135860,서울특별시 강남구 도곡동 949-3번지 ,,,아이티,20011022000000,I,2018-08-31 23:59:59.0,룸살롱,202880.352622758    ,442776.692188896    ,룸살롱,0,0,기타,기타,,,,,,,,,,N,78.63,,,
3220000,3220000-102-2001-23721,20010626,,03,폐업,02,폐업,20070710,,,,02 5522241,270.85,135877,서울특별시 강남구 삼성동 143-1번지 ,,,로쉬,20060410000000,I,2018-08-31 23:59:59.0,카바레,204601.245007513    ,444979.754154561    ,카바레,0,0,기타,기타,상수도전용,,,,,,,,,N,270.85,,,
3220000,3220000-102-2001-23746,20010702,,03,폐업,02,폐업,20121203,,,,02 5485433,237.86,135819,서울특별시 강남구 논현동 93-0번지 외1필지 ,서울특별시 강남구 도산대로 326 (논현동,외1필지),06055,미들톤,20050518000000,I,2018-08-31 23:59:59.0,룸살롱,203264.848499241    ,446679.890427037    ,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,237.86,,,
3220000,3220000-102-2001-23760,20010705,,03,폐업,02,폐업,20121110,,,,02 5118127,130.75,135867,서울특별시 강남구 삼성동 38-30번지 ,서울특별시 강남구 봉은사로 415 (삼성동),06097,뉘앙스,20080804110944,I,2018-08-31 23:59:59.0,룸살롱,203961.288934147    ,445431.551361618    ,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,130.75,,,
3220000,3220000-102-2001-23795,20010716,,03,폐업,02,폐업,20060707,,,,02 5558589,235.50,135933,서울특별시 강남구 역삼동 823-6번지 지하1층 ,,,사보이,20021205000000,I,2018-08-31 23:59:59.0,룸살롱,202766.255512964    ,444015.666054214    ,룸살롱,,,,,,,,,,,,,,N,235.5,,,
3220000,3220000-102-2001-23796,20010716,,03,폐업,02,폐업,20121130,,,,0205671966,108.86,135907,서울특별시 강남구 역삼동 601-15번지 지하1층 ,서울특별시 강남구 봉은사로 114 (역삼동,지하1층),06123,작업실,20070329000000,I,2018-08-31 23:59:59.0,룸살롱,202238.937276142    ,444723.290943772    ,룸살롱,,,,,,,,,,,,,,N,108.86,,,
3220000,3220000-102-2001-23843,20010727,,03,폐업,02,폐업,20210428,,,,02 5622353,672.84,135924,서울특별시 강남구 역삼동 736-9 2층,3층,4층,서울특별시 강남구 논현로87길 16 (역삼동,2층,3층,4층),06236,코리아,20210428162902,U,2020-12-03 21:00:00.0,룸살롱,203070.481456954,444176.597713136,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2001-23844,20010727,,03,폐업,02,폐업,20170411,,,,02 5622246,269.28,135924,서울특별시 강남구 역삼동 736-9번지 지상1층 ,서울특별시 강남구 논현로87길 16 (역삼동,지상1층),06236,일기장,20170420110200,I,2018-08-31 23:59:59.0,룸살롱,203070.481456954    ,444176.597713136    ,룸살롱,,,,,,,,,,,,,,N,269.28,,,
3220000,3220000-102-2001-23845,20010810,,03,폐업,02,폐업,20180529,,,,000205392214,373.58,135933,서울특별시 강남구 역삼동 823-33번지 지하1층 ,서울특별시 강남구 논현로85길 58 (역삼동,지하1층),06234,씨엔엠,20180529144227,I,2018-08-31 23:59:59.0,룸살롱,202867.25           ,443984.395          ,룸살롱,0,0,기타,자율,상수도전용,,0,0,0,0,,0,0,N,373.58,,,
3220000,3220000-102-2001-23846,20010814,,03,폐업,02,폐업,20200123,,,,02  539 1979,790.68,135936,서울특별시 강남구 역삼동 831-11번지 지하1층 ,서울특별시 강남구 강남대로 338 (역삼동,지하1층),06242,큐어(CURE),20200312173646,U,2020-03-15 02:40:00.0,룸살롱,202631.163194922    ,443511.186979114    ,룸살롱,,,,,,,,,,,,,,N,790.68,,,
3220000,3220000-102-2001-23847,20010814,,03,폐업,02,폐업,20050830,,,,02 5176667,392.35,135545,서울특별시 강남구 논현동 204-4번지 지하1층 ,,,티볼리,20030628000000,I,2018-08-31 23:59:59.0,룸살롱,202526.556900857    ,444894.426027932    ,룸살롱,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,392.35,,,
3220000,3220000-102-2001-23848,20010820,,03,폐업,02,폐업,20140917,,,,02 5480777,198.90,135819,서울특별시 강남구 논현동 91-20번지 지하1층 ,서울특별시 강남구 언주로 736, 지하1층 (논현동),06054,추카 추카,20140114101130,I,2018-08-31 23:59:59.0,룸살롱,202977.042215583    ,446531.8349432      ,룸살롱,,,,,,,,,,,,,,N,198.9,,,
3220000,3220000-102-2001-23849,20010820,,03,폐업,02,폐업,20210202,,,,,203.77,135915,서울특별시 강남구 역삼동 678-30 지하1층,서울특별시 강남구 테헤란로33길 3-4, 지하1층 (역삼동),06141,오페라,20210202154556,U,2020-12-02 00:04:00.0,룸살롱,203394.58,444432.91,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2001-23850,20010823,,01,영업/정상,01,영업,,,,,,88.20,135818,서울특별시 강남구 논현동 84 지하1층,서울특별시 강남구 언주로 709 (논현동,지하1층),06053,홈구장,20200903134850,U,2019-12-09 00:05:00.0,비어(바)살롱,203008.14654417,446054.411349529,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2001-23851,20010828,,03,폐업,02,폐업,20120704,,,,02 5687965,96.62,135917,서울특별시 강남구 역삼동 688-3번지 지하2층 ,서울특별시 강남구 언주로 554 (역삼동,지하2층),06144,에비뉴,20120720094310,I,2018-08-31 23:59:59.0,룸살롱,203486.753586172    ,445031.745296993    ,룸살롱,,,,,,,,,,,,,,N,96.62,,,
3220000,3220000-102-2001-23852,20010903,,01,영업/정상,01,영업,,,,,,262.80,135957,서울특별시 강남구 청담동 125-12번지 지하1층 ,서울특별시 강남구 도산대로 539, 지하1층 (청담동),06013,플러스82(PLUS82),20190529162826,U,2019-05-31 02:40:00.0,룸살롱,204582.187190123    ,446992.089678097    ,룸살롱,,,유흥업소밀집지역,,,,,,,,,,,N,262.8,,,
3220000,3220000-102-2001-23853,20010904,,01,영업/정상,01,영업,,,,,,364.42,135913,서울특별시 강남구 역삼동 650-1,서울특별시 강남구 봉은사로 204, 지하1,2층 (역삼동),06135,피넛츠,20201111171538,U,2019-10-31 23:03:00.0,룸살롱,202977.645,444997.25,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2001-23854,20010911,,03,폐업,02,폐업,20130123,,,,02 5162269,195.94,135545,서울특별시 강남구 논현동 206-1번지 지상1층 ,서울특별시 강남구 봉은사로 155 (논현동,지상1층),06122,아띠,20100105161507,I,2018-08-31 23:59:59.0,룸살롱,202713.81010796     ,444963.003980538    ,룸살롱,,,,,,,,,,,,,,N,195.94,,,
3220000,3220000-102-2001-23855,20010914,,03,폐업,02,폐업,20070824,,,,,98.92,135877,서울특별시 강남구 삼성동 143-11번지 지하동 1층호,,,여보여보,20010914000000,I,2018-08-31 23:59:59.0,룸살롱,204690.550491779    ,444994.384231241    ,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,98.92,,,
3220000,3220000-102-2001-23856,20010915,,03,폐업,02,폐업,20130531,,,,02 5969836,315.63,135513,서울특별시 강남구 역삼동 702-22번지 ,서울특별시 강남구 테헤란로 321 (역삼동),06151,상아탑,20120801162324,I,2018-08-31 23:59:59.0,룸살롱,204009.463153536    ,444653.078774906    ,룸살롱,,,,,상수도전용,,,,,,,,,N,315.63,,,
3220000,3220000-102-2001-23857,20010918,,01,영업/정상,01,영업,,,,,,273.49,135917,서울특별시 강남구 역삼동 688-2 지하1층,서울특별시 강남구 언주로 556, 지하1층 (역삼동),06144,정,20200713101502,U,2019-12-06 23:05:00.0,룸살롱,203477.114780444,445044.126117716,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2001-23858,20010918,,03,폐업,02,폐업,20070501,,,,02 5541013,287.30,135920,서울특별시 강남구 역삼동 719-33번지 ,,,엘베성인노래바,20060822000000,I,2018-08-31 23:59:59.0,카바레,203580.628502275    ,444311.672978324    ,카바레,,,,,,,,,,,,,,N,287.3,,,
3220000,3220000-102-2001-23859,20010921,,03,폐업,02,폐업,20100125,,,,02 5442150,296.30,135545,서울특별시 강남구 논현동 200-6번지 지상3층 ,,,라브라브,20080527141852,I,2018-08-31 23:59:59.0,룸살롱,202142.900193042    ,444753.67593473     ,룸살롱,,,,,,,,,,,,,,N,296.3,,,
3220000,3220000-102-2001-23860,20011011,,03,폐업,02,폐업,20060123,,,,,485.27,135913,서울특별시 강남구 역삼동 653-0번지 ,,,제나두,20040317000000,I,2018-08-31 23:59:59.0,룸살롱,203248.055158765    ,445099.542660395    ,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,485.27,,,
3220000,3220000-102-2001-23861,20011023,,03,폐업,02,폐업,20090709,,,,0234448788,194.94,135819,서울특별시 강남구 논현동 97-23번지 지상12층 ,,,스카이진,20060227000000,I,2018-08-31 23:59:59.0,룸살롱,202991.797305166    ,446470.967405081    ,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,194.94,,,
3220000,3220000-102-2001-23862,20011025,,03,폐업,02,폐업,20140526,,,,02 5179397,344.83,135868,서울특별시 강남구 삼성동 44-9번지 지하1층 ,서울특별시 강남구 봉은사로 435, 지하1층 (삼성동),06097,아이,20130925151401,I,2018-08-31 23:59:59.0,룸살롱,204122.419556346    ,445488.726942116    ,룸살롱,,,,,,,,,,,,,,N,344.83,,,
3220000,3220000-102-2001-23863,20011031,,03,폐업,02,폐업,20050325,,,,02 5587400,644.78,135934,서울특별시 강남구 역삼동 825-22번지 지상1,2층 ,,,이지스,20030312000000,I,2018-08-31 23:59:59.0,룸살롱,202545.777216075    ,443894.326181431    ,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,644.78,,,
3220000,3220000-102-2001-23864,20011031,,01,영업/정상,01,영업,,,,,,558.52,135957,서울특별시 강남구 청담동 125-16,서울특별시 강남구 도산대로 535, 지상1층 (청담동),06013,화이트,20201120142134,U,2019-10-31 22:02:00.0,비어(바)살롱,204526.082052268,446991.199463016,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2001-23865,20011031,,01,영업/정상,01,영업,,,,,02 5160212,420.42,135893,서울특별시 강남구 신사동 588-21번지 지하1층 ,서울특별시 강남구 도산대로 217 (신사동,지하1층),06026,퀄리티,20191223160712,U,2019-12-25 02:40:00.0,룸살롱,202630.825          ,446511.985          ,룸살롱,,,,,,,,,,,,,,N,420.42,,,
3220000,3220000-102-2001-23866,20011106,,03,폐업,02,폐업,20011120,,,,0205114727,222.84,135893,서울특별시 강남구 신사동 588-21번지 지상2층 ,,,홍스,20011112000000,I,2018-08-31 23:59:59.0,룸살롱,202630.825          ,446511.985          ,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,222.84,,,
3220000,3220000-102-2001-23867,20011122,,03,폐업,02,폐업,20170515,,,,,317.95,135876,서울특별시 강남구 삼성동 142-22번지 ,서울특별시 강남구 테헤란로69길 9 (삼성동),06160,1박2일,20170516110051,I,2018-08-31 23:59:59.0,룸살롱,204552.522940745    ,444921.212273008    ,룸살롱,,,,,,,,,,,,,,N,317.95,,,
3220000,3220000-102-2001-23868,20011201,,03,폐업,02,폐업,20060630,,,,,120.51,135877,서울특별시 강남구 삼성동 143-27번지 지상1층 ,,,인디안,20030929000000,I,2018-08-31 23:59:59.0,룸살롱,204738.865337042    ,444986.108170337    ,룸살롱,0,0,기타,,상수도전용,,,,,,,,,N,120.51,,,
3220000,3220000-102-2001-23869,20011211,,01,영업/정상,01,영업,,,,,02 5644620,167.58,135936,서울특별시 강남구 역삼동 831-27번지 ,서울특별시 강남구 강남대로78길 18 (역삼동),06242,구스(goose),20181119151801,U,2018-11-21 02:37:04.0,룸살롱,202662.152918893    ,443646.847767947    ,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,167.58,,,
3220000,3220000-102-2001-23870,20011213,,03,폐업,02,폐업,20030528,,,,02 5145700,536.25,135957,서울특별시 강남구 청담동 129-11번지 지상16층 ,,,돔,20011213000000,I,2018-08-31 23:59:59.0,룸살롱,204612.719441486    ,447003.101793554    ,룸살롱,0,0,,,상수도전용,,,,,,,,,N,536.25,,,
3220000,3220000-102-2001-23871,20011222,,01,영업/정상,01,영업,,,,,,292.00,135545,서울특별시 강남구 논현동 204-4번지 지상2층 ,서울특별시 강남구 봉은사로 135 (논현동,지상2층),06121,유니크,20190701175136,U,2019-07-03 02:40:00.0,비어(바)살롱,202526.556900857    ,444894.426027932    ,비어(바)살롱,,,,,,,,,,,,,,N,292,,,
3220000,3220000-102-2001-23872,20011228,,03,폐업,02,폐업,20080530,,,,02 5555446,118.81,135936,서울특별시 강남구 역삼동 831-5번지 ,,,로즈마리,20070509000000,I,2018-08-31 23:59:59.0,룸살롱,202600.934362187    ,443590.134286047    ,룸살롱,,,,,,,,,,,,,,N,118.81,,,
3220000,3220000-102-2001-23873,20011231,,03,폐업,02,폐업,20120530,,,,02 5566427,378.15,135935,서울특별시 강남구 역삼동 826-41번지 지하1층 ,서울특별시 강남구 테헤란로2길 37 (역삼동,지하1층),06241,자전거,20100827163906,I,2018-08-31 23:59:59.0,룸살롱,202581.453379878    ,443739.168275263    ,룸살롱,,,,,,,,,,,,,,N,378.15,,,
3220000,3220000-102-2002-00001,20020103,,03,폐업,02,폐업,20140911,,,,0260069115,724.86,135952,서울특별시 강남구 청담동 52-3번지 지하1,3층 ,서울특별시 강남구 도산대로 536, 지하1,3층 (청담동),06071,프리마나이트,20120329141958,I,2018-08-31 23:59:59.0,룸살롱,204549.998846316    ,446895.028902481    ,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,724.86,,,
3220000,3220000-102-2002-00002,20020103,,03,폐업,02,폐업,20121224,,,,02  514 6969,278.55,135894,서울특별시 강남구 신사동 614-1번지 지하1층 ,서울특별시 강남구 압구정로 206 (신사동,지하1층),06022,넥서스,20110901161336,I,2018-08-31 23:59:59.0,룸살롱,202545.595431159    ,447231.954885143    ,룸살롱,0,0,기타,,,,,,,,,,,N,278.55,,,
3220000,3220000-102-2002-00003,20020110,,03,폐업,02,폐업,20041018,,,,,161.16,135907,서울특별시 강남구 역삼동 606번지 지상1층 ,,,로또노래주점,20040113000000,I,2018-08-31 23:59:59.0,룸살롱,202856.569028259    ,444953.138407119    ,룸살롱,0,0,기타,자율,상수도전용,,,,,,,,,N,161.16,,,
3220000,3220000-102-2002-00004,20020111,,03,폐업,02,폐업,20090529,,,,02 5699820,229.45,135933,서울특별시 강남구 역삼동 822-0번지 지하1층 ,,,둘리,20080905153704,I,2018-08-31 23:59:59.0,비어(바)살롱,202436.583685579    ,444044.876878378    ,비어(바)살롱,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,229.45,,,
3220000,3220000-102-2002-00005,20020114,,03,폐업,02,폐업,20021212,,,,02 5163724,190.00,135936,서울특별시 강남구 역삼동 832-7번지 지하1층 ,,,씨티보이,20020118000000,I,2018-08-31 23:59:59.0,간이주점,202667.551184905    ,443299.218136257    ,간이주점,0,0,학교정화(상대),기타,상수도전용,,,,,,,,,N,190,,,
3220000,3220000-102-2002-00006,20020115,,03,폐업,02,폐업,20200117,,,,02 5633878,459.18,135915,서울특별시 강남구 역삼동 678-21번지 지하1층 ,서울특별시 강남구 테헤란로27길 10 (역삼동,지하1층),06141,봄,20200429104741,U,2020-05-01 02:40:00.0,룸살롱,203322.107730881    ,444444.114156804    ,룸살롱,,,,,,,,,,,,,,N,459.18,,,
3220000,3220000-102-2002-00007,20020122,,01,영업/정상,01,영업,,,,,,529.68,135912,서울특별시 강남구 역삼동 649-10 지하1층,서울특별시 강남구 테헤란로 115 (역삼동,지하1층),06134,상한가,20210302152942,U,2020-12-03 00:04:00.0,룸살롱,202573.088251229,444096.715672132,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2002-00009,20020205,,01,영업/정상,01,영업,,,,,,991.90,135936,서울특별시 강남구 역삼동 831-0 지하1층,서울특별시 강남구 강남대로 354 (역삼동,지하1층),06242,그라운드(GROUND),20210216172036,U,2020-12-01 23:08:00.0,룸살롱,202558.966746035,443605.422218418,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2002-00010,20020124,,01,영업/정상,01,영업,,,,,,264.22,135922,서울특별시 강남구 역삼동 705-6,서울특별시 강남구 선릉로93길 17 (역삼동),06150,M노래밤,20201104170015,U,2019-11-01 00:06:00.0,룸살롱,204095.412794847,444748.859808031,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2002-00011,20020314,,03,폐업,02,폐업,20101029,,,,02 5693444,278.21,135915,서울특별시 강남구 역삼동 677-20번지 지하1층 ,,,하이원,20091201143903,I,2018-08-31 23:59:59.0,룸살롱,203475.825          ,444490.505          ,룸살롱,,,,,,,,,,,,,,N,278.21,,,
3220000,3220000-102-2002-00012,20020315,,03,폐업,02,폐업,20101029,,,,02 5672722,280.91,135915,서울특별시 강남구 역삼동 677-20번지 (지하2층) ,,,디엠제트,20091201143656,I,2018-08-31 23:59:59.0,룸살롱,203475.825          ,444490.505          ,룸살롱,,,,,,,,,,,,,,N,280.91,,,
3220000,3220000-102-2002-00013,20020322,,01,영업/정상,01,영업,,,,,,310.20,135957,서울특별시 강남구 청담동 125-16 2층,서울특별시 강남구 도산대로 535, 2층 (청담동),06013,그레이,20201120143048,U,2019-10-31 22:02:00.0,룸살롱,204526.082052268,446991.199463016,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2002-00014,20020410,,01,영업/정상,01,영업,,,,,02 5086412,327.85,135876,서울특별시 강남구 삼성동 142-19 지하2층,서울특별시 강남구 선릉로100길 56 (삼성동,지하2층),06160,슈퍼스타,20200825140519,U,2019-12-07 22:07:00.0,룸살롱,204518.446793503,444942.646235246,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2002-00015,20020410,,01,영업/정상,01,영업,,,,,02  501 0324,394.80,135876,서울특별시 강남구 삼성동 142-19 지하1층,서울특별시 강남구 선릉로100길 56 (삼성동,지하1층),06160,메이저,20200825144111,U,2019-12-07 22:07:00.0,룸살롱,204518.446793503,444942.646235246,,,,,,,,,,,,,,,,,,,
