개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
3220000,3220000-202-1995-00219,19951213,,03,폐업,02,폐업,20000525,,,,02 5113456,451.81,135890,서울특별시 강남구 신사동 562-17번지 ,,,압구정불한증막,20010803000000,I,2018-08-31 23:59:59.0,한증막업,202295.024526799    ,446448.062502023    ,한증막업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1995-00226,19950223,,03,폐업,02,폐업,19950315,,,,02 4518000,854.73,135907,서울특별시 강남구 역삼동 602-0번지 ,,,호텔더리츠칼톤,20010803000000,I,2018-08-31 23:59:59.0,공동탕업,202299.611121179    ,444739.274032656    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1995-00232,19951021,,03,폐업,02,폐업,20150108,,,,02 5189993,798.70,135816,서울특별시 강남구 논현동 59-8번지 ,서울특별시 강남구 논현로 752 (논현동),06047,금강대중사우나,20101013141132,I,2018-08-31 23:59:59.0,공동탕업,202468.165066889    ,446326.897013187    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-1995-00244,19950925,,03,폐업,02,폐업,20000217,,,,02   0,783.96,135897,서울특별시 강남구 신사동 665-1번지 ,,,한양타운대중탕,20010803000000,I,2018-08-31 23:59:59.0,공동탕업,203403.459602989    ,447041.856582807    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1995-00253,19950408,,03,폐업,02,폐업,20090714,,,,02 5618338,731.50,135911,서울특별시 강남구 역삼동 648번지 ,,,황제목욕탕,20030704000000,I,2018-08-31 23:59:59.0,공동탕업,202666.645          ,444202.17           ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-1995-00254,19950912,,03,폐업,02,폐업,20070802,,,,02 5482818,704.00,135995,서울특별시 강남구 논현동 70-7번지 ,,,보전대중사우나,19990204000000,I,2018-08-31 23:59:59.0,공동탕업,202943.71           ,446331.57           ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1996-00196,19960503,,03,폐업,02,폐업,20000731,,,,02 5580544,227.20,135998,서울특별시 강남구 대치동 932-2번지 ,,,세왕한증막,20011031000000,I,2018-08-31 23:59:59.0,한증막업,205111.311286209    ,444122.111453318    ,한증막업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1996-00233,19960201,,03,폐업,02,폐업,20000425,,,,02 5615640,993.64,135881,서울특별시 강남구 삼성동 165-11번지 ,,,영빈,20000425000000,I,2018-08-31 23:59:59.0,공동탕업,205655.520896931    ,445708.394216931    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1996-00234,19960406,,03,폐업,02,폐업,20000901,,,,02 5188531,467.30,135948,서울특별시 강남구 청담동 5-29번지 ,,,은하수목욕탕,20010803000000,I,2018-08-31 23:59:59.0,공동탕업,203901.878812978    ,446783.967552696    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1996-00235,19960430,,03,폐업,02,폐업,20070619,,,,02 5571086,462.00,135509,서울특별시 강남구 삼성동 119-18번지 ,,,은석,20070516000000,I,2018-08-31 23:59:59.0,공동탕업,204662.611489625    ,445516.655644288    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1996-00237,19960527,,03,폐업,02,폐업,20041222,,,,02 5720141,360.30,135821,서울특별시 강남구 논현동 115-18번지 ,,,삼정목욕탕,19990205000000,I,2018-08-31 23:59:59.0,공동탕업,203159.717213325    ,446026.714058794    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1997-00220,19970927,,03,폐업,02,폐업,20001216,,,,02 5640947,331.10,135917,서울특별시 강남구 역삼동 689-3번지 지하4층 ,,,클라라목욕장,20001219000000,I,2018-08-31 23:59:59.0,공동탕업,203555.136683582    ,444928.030086738    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1997-00221,19971113,,03,폐업,02,폐업,20180504,,,,02  547 9570,790.76,135830,서울특별시 강남구 논현동 232-13번지 ,서울특별시 강남구 봉은사로33길 10 (논현동),06109,영대중목욕탕,20180504174654,I,2018-08-31 23:59:59.0,공동탕업,203094.884365451    ,445168.309780688    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1997-00238,19970103,,03,폐업,02,폐업,20020626,,,,02 5740001,363.22,135800,서울특별시 강남구 개포동 171-0번지 ,,,석천,20020626000000,I,2018-08-31 23:59:59.0,공동탕업,205246.378071652    ,442405.135283439    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1997-00240,19970225,,01,영업/정상,01,영업,,,,,0234636100,198.55,135270,서울특별시 강남구 도곡동 902-124 ,125,서울특별시 강남구 남부순환로365길 39 (도곡동,,125),06269,장수사우나,20210203122036,U,2020-12-02 00:05:00.0,공동탕업,203448.153783237,442872.045848298,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-1997-00241,19970311,,03,폐업,02,폐업,20061026,,,,02 5583708,583.00,135875,서울특별시 강남구 삼성동 129-18번지 ,,,우원탕,20021122000000,I,2018-08-31 23:59:59.0,공동탕업,204771.77921067     ,445107.109323216    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1998-00194,19980821,,03,폐업,02,폐업,20030219,,,,02 5460900,181.62,135888,서울특별시 강남구 신사동 527-2번지 ,,,삼화호텔증기탕,20030307000000,I,2018-08-31 23:59:59.0,목욕장업 기타,201658.416590861    ,446639.566102925    ,목욕장업 기타,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-1998-00198,19980331,,03,폐업,02,폐업,20000517,,,,02 5457005,232.93,135918,서울특별시 강남구 역삼동 707-16번지 지하1층 ,,,백암탕,20000517000000,I,2018-08-31 23:59:59.0,한증막업,203943.797785634    ,444481.642793539    ,한증막업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1998-00199,19980724,,01,영업/정상,01,영업,,,,,02 5398010,249.59,135893,서울특별시 강남구 신사동 598-3번지 지하1층 ,서울특별시 강남구 논현로 838 (신사동,지하1층),06025,천지연,20021125000000,I,2018-08-31 23:59:59.0,한증막업,202460.095856165    ,446802.62741326     ,한증막업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1998-00222,19980321,,03,폐업,02,폐업,20130701,,,,0234458530,660.00,135892,서울특별시 강남구 신사동 584-6번지 규명빌딩 지하1층 ,서울특별시 강남구 논현로 839 (신사동,규명빌딩 지하1층),06031,해성사우나,20021128000000,I,2018-08-31 23:59:59.0,공동탕업,202410.515          ,446823.555          ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1998-00224,19980716,,03,폐업,02,폐업,20081128,,,,5536978,508.32,135845,서울특별시 강남구 대치동 942-5번지 ,,,삼성사우나,20071114111434,I,2018-08-31 23:59:59.0,공동탕업,205053.825671642    ,444843.026139256    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1998-00225,19980722,,03,폐업,02,폐업,20031216,,,,02 5013488,587.50,135915,서울특별시 강남구 역삼동 669-15번지 (1층,지하1층) ,,,자연목욕탕,20031216000000,I,2018-08-31 23:59:59.0,공동탕업,203218.36680009     ,444506.303693458    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-1998-00227,19980701,,03,폐업,02,폐업,20190417,,,,0234116727,867.90,135939,서울특별시 강남구 개포동 14-1번지 (4,5층) ,서울특별시 강남구 개포로109길 34 (개포동,(4,5층)),06336,장수한방대중목욕탕,20190417152501,U,2019-04-19 02:40:00.0,공동탕업,206794.144841917    ,443559.617899002    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-1998-00229,19981114,,03,폐업,02,폐업,20020925,,,,02 5639052,.00,135876,서울특별시 강남구 삼성동 141-10번지 ,,,그린그래스호텔가족탕,20021128000000,I,2018-08-31 23:59:59.0,목욕장업 기타,204369.881017555    ,444844.447866296    ,목욕장업 기타,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1999-00173,19990510,,03,폐업,02,폐업,19991203,,,,02 5463576,420.22,135888,서울특별시 강남구 신사동 528-4번지 지하1층 ,,,세종한증쑥막,19991203000000,I,2018-08-31 23:59:59.0,한증막업,201782.10122745     ,446748.067183892    ,한증막업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1999-00175,19990721,,03,폐업,02,폐업,20041223,,,,02 5638866,678.20,135840,서울특별시 강남구 대치동 891-44번지 한강빌딩 지하1층 ,,,태영한증막,20030320000000,I,2018-08-31 23:59:59.0,공동탕업,204828.002550249    ,444777.618635215    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-1999-00197,19991013,,03,폐업,02,폐업,20070905,,,,02 5461816,277.65,135888,서울특별시 강남구 신사동 530-5번지 지하 ,,,신낙원 한증막,20030704000000,I,2018-08-31 23:59:59.0,한증막업,201881.31429345     ,446797.821687852    ,한증막업,1,3,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-1999-00334,19991015,,03,폐업,02,폐업,20060718,,,,02 5526448,489.60,135917,서울특별시 강남구 역삼동 697-45번지 지하1층 ,,,오륜탕,20021127000000,I,2018-08-31 23:59:59.0,공동탕업,204061.414990609    ,444757.531873365    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1999-00335,19991206,,03,폐업,02,폐업,20140728,,,,02 5463576,306.90,135888,서울특별시 강남구 신사동 528-4번지 화인빌딩 지하1층 ,서울특별시 강남구 압구정로 110, 지하1층 (신사동, 화인빌딩),06028,세종사우나,20121121142814,I,2018-08-31 23:59:59.0,공동탕업,201782.10122745     ,446748.067183892    ,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
3220000,3220000-202-1999-00336,19991203,,03,폐업,02,폐업,20190225,,,,02 5567739,749.10,135880,서울특별시 강남구 삼성동 157-18번지 ,서울특별시 강남구 테헤란로83길 11 (삼성동),06168,아셈사우나,20190305140249,U,2019-03-07 02:40:00.0,공동탕업,205011.510080057    ,445106.457538784    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1999-00337,19991115,,01,영업/정상,01,영업,,,,,02 5192216,803.99,135856,서울특별시 강남구 도곡동 467-12번지 ,서울특별시 강남구 남부순환로 2806 (도곡동),06292,군인공제회관 사우나,20181207155904,U,2018-12-09 02:40:00.0,공동탕업,204600.180680453    ,443010.642202848    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-1999-00339,19991119,,03,폐업,02,폐업,20020925,,,,0205403041,535.76,135545,서울특별시 강남구 논현동 202-7번지 2층 ,,,다이내스티가족탕,20021128000000,I,2018-08-31 23:59:59.0,한증막업,202355.753693054    ,444839.725721091    ,한증막업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1999-00340,19991108,,03,폐업,02,폐업,20000425,,,,0205171768,120.00,135824,서울특별시 강남구 논현동 151-30번지 ,,,관광목욕장,20021026000000,I,2018-08-31 23:59:59.0,공동탕업,202708.424437436    ,445478.950854571    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1999-00341,19991020,,03,폐업,02,폐업,20200724,,,,02 5559617,763.00,135847,서울특별시 강남구 대치동 950-1 송석빌딩 B1,서울특별시 강남구 영동대로85길 13 (대치동,송석빌딩 B1),06183,CF사우나,20200724162603,U,2019-12-06 22:06:00.0,공동탕업,205464.131967168,444971.830300271,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-1999-00342,19991018,,03,폐업,02,폐업,20140120,,,,0205111911,180.00,135819,서울특별시 강남구 논현동 94-9번지 ,서울특별시 강남구 선릉로 757 (논현동),06055,올림픽목욕탕,20020802000000,I,2018-08-31 23:59:59.0,공동탕업,203368.349726068    ,446664.578626396    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1999-00343,19991014,,03,폐업,02,폐업,20041230,,,,0205441818,90.00,135903,서울특별시 강남구 압구정동 455번지 현대스포츠클럽내 ,,,발리 사우나,20030315000000,I,2018-08-31 23:59:59.0,공동탕업,202454.970010312    ,447748.161018109    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-1999-00344,19990915,,03,폐업,02,폐업,20000525,,,,0205640949,.00,135917,서울특별시 강남구 역삼동 689-3번지 ,,,서울투어사우나,20020824000000,I,2018-08-31 23:59:59.0,목욕장업 기타,203555.136683582    ,444928.030086738    ,목욕장업 기타,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-1999-00346,19990308,,03,폐업,02,폐업,20020925,,,,02 5460225,189.55,135868,서울특별시 강남구 삼성동 45-10번지 3층 ,,,자이안트호텔가족탕,20021128000000,I,2018-08-31 23:59:59.0,목욕장업 기타,204324.263443033    ,445580.187539001    ,목욕장업 기타,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-2000-00001,20000822,,03,폐업,02,폐업,20030220,,,,0205580455,120.00,135878,서울특별시 강남구 삼성동 153-3번지 지하2층 ,,,설악대중사우나,20030228000000,I,2018-08-31 23:59:59.0,공동탕업,204930.488406761    ,445415.936976217    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-2000-00002,20000828,,03,폐업,02,폐업,20120507,,,,0234431155,877.30,135832,서울특별시 강남구 논현동 246번지 ,서울특별시 강남구 언주로130길 12 (논현동),06098,오아시스,20100108155029,I,2018-08-31 23:59:59.0,한증막업,203163.311268118    ,445838.680081698    ,한증막업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-2000-00003,20000810,,03,폐업,02,폐업,20020103,,,,02 5540744,110.00,135998,서울특별시 강남구 대치동 932-2번지 1층 ,,,피지,20021127000000,I,2018-08-31 23:59:59.0,한증막업,205111.311286209    ,444122.111453318    ,한증막업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-2000-00004,20000801,,03,폐업,02,폐업,20020221,,,,0205432085,628.47,135824,서울특별시 강남구 논현동 151-30번지 ,,,힐탑스포츠마사지,20021128000000,I,2018-08-31 23:59:59.0,목욕장업 기타,202708.424437436    ,445478.950854571    ,목욕장업 기타,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-2000-00007,20000727,,03,폐업,02,폐업,20190503,,,,02 5527402,1,123.17,135928,서울특별시 강남구 역삼동 769-7번지 ,서울특별시 강남구 역삼로 212 (역삼동),06227,동아목욕탕,20190503110109,U,2019-05-13 02:40:00.0,공동탕업,203504.279001895    ,443769.38050993     ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-2000-00008,20000627,,03,폐업,02,폐업,20030218,,,,0234623221,700.00,135860,서울특별시 강남구 도곡동 957-10번지 지하1층 ,,,파라다이스,20030228000000,I,2018-08-31 23:59:59.0,공동탕업,203124.220867335    ,442546.552791506    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-2000-00010,20000525,,03,폐업,02,폐업,20060418,,,,02 5113456,259.77,135890,서울특별시 강남구 신사동 562-17번지 ,,,사랑방불한증막,20051103000000,I,2018-08-31 23:59:59.0,공동탕업,202295.024526799    ,446448.062502023    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-2000-00011,20000517,,01,영업/정상,01,영업,,,,,0205531485,295.49,135918,서울특별시 강남구 역삼동 707-16번지 ,서울특별시 강남구 언주로86길 27 (역삼동),06211,블루탕,20190307174453,U,2019-03-09 02:40:00.0,공동탕업,203943.797785634    ,444481.642793539    ,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2000-00012,20000508,,03,폐업,02,폐업,20030218,,,,02 5389933,891.00,135921,서울특별시 강남구 역삼동 727-8번지 지하 1,2층 ,,,청화사우나,20030228000000,I,2018-08-31 23:59:59.0,공동탕업,203372.036181772    ,443913.729321223    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-2000-00014,20000426,,03,폐업,02,폐업,20081205,,,,0205615640,993.65,135881,서울특별시 강남구 삼성동 165-11번지 ,,,영빈,20070522000000,I,2018-08-31 23:59:59.0,공동탕업,205655.520896931    ,445708.394216931    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-2000-00015,20000310,,03,폐업,02,폐업,20030220,,,,02 5578937,210.00,135878,서울특별시 강남구 삼성동 148-16번지 2층 ,,,벤처사우나,20030228000000,I,2018-08-31 23:59:59.0,한증막업,204971.704246381    ,445475.724214585    ,한증막업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-2000-00017,20000217,,01,영업/정상,01,영업,,,,,02 5165730,586.04,135897,서울특별시 강남구 신사동 665-1번지 한양타운빌딩지하2층 ,서울특별시 강남구 선릉로 823 (신사동,한양타운빌딩지하2층),06018,한양타운대중탕,20150825144641,I,2018-08-31 23:59:59.0,공동탕업,203403.459602989    ,447041.856582807    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-2000-00019,20000121,,03,폐업,02,폐업,20030428,,,,02 5406399,530.00,135819,서울특별시 강남구 논현동 96번지 ,,,미주대중사우나,20030429000000,I,2018-08-31 23:59:59.0,공동탕업,203173.202356912    ,446564.894133439    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-2000-00020,20000115,,01,영업/정상,01,영업,,,,,02 5161896,270.00,135890,서울특별시 강남구 신사동 554-13번지 ,서울특별시 강남구 도산대로17길 44 (신사동),06033,유사우나,20100603162118,I,2018-08-31 23:59:59.0,공동탕업,202036.037230419    ,446579.90292365     ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-2000-00022,20001116,,03,폐업,02,폐업,20081110,,,,0234110421,187.00,135516,서울특별시 강남구 일원동 677-12번지 (1,2층) ,,,우진탕,20061228000000,I,2018-08-31 23:59:59.0,공동탕업,207231.166556636    ,443259.522449505    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-2000-00023,20001116,,03,폐업,02,폐업,20090417,,,,02 5531377,427.24,135928,서울특별시 강남구 역삼동 779-4번지 지하2층 ,,,정웅사우나,20090423113422,I,2018-08-31 23:59:59.0,공동탕업,203934.641380193    ,443794.855203757    ,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,,,N
3220000,3220000-202-2000-00025,20000920,,03,폐업,02,폐업,20010702,,,,0205463355,247.50,135870,서울특별시 강남구 삼성동 65-5번지 (지하1층) ,,,수안보대중사우나,20011031000000,I,2018-08-31 23:59:59.0,공동탕업,204507.725          ,446043.48           ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-2001-00005,20010417,,03,폐업,02,폐업,20070723,,,,02 5154094,925.60,135896,서울특별시 강남구 신사동 638-13번지 ,,,쌍봉대중목욕탕,20051118000000,I,2018-08-31 23:59:59.0,공동탕업,202962.441804948    ,447371.866295615    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-2001-00006,20010314,,03,폐업,02,폐업,20170913,,,,02 5430571,1,359.60,135950,서울특별시 강남구 청담동 28-13번지 골든아트빌 지하 ,서울특별시 강남구 삼성로135길 28 (청담동,골든아트빌 지하),06067,골든 사우나,20170913121205,I,2018-08-31 23:59:59.0,공동탕업,204079.185177776    ,446409.259316658    ,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,,,N
3220000,3220000-202-2001-00007,20011016,,03,폐업,02,폐업,20080611,,,,02 5577228,745.33,135841,서울특별시 강남구 대치동 908-20번지 중앙빌딩 지하 ,,,대치보석사우나,20021127000000,I,2018-08-31 23:59:59.0,공동탕업,204488.50118906     ,444220.202228971    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-2001-00009,20011215,,03,폐업,02,폐업,20190225,,,,02 5665272,797.00,135882,서울특별시 강남구 삼성동 169-14번지 (강남벤처랜드 지하2,3층) ,서울특별시 강남구 테헤란로 621 (삼성동,(강남벤처랜드 지하2,3층)),06173,라벤다사우나,20190305140336,U,2019-03-07 02:40:00.0,공동탕업,205706.879190638    ,445314.750093854    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,0,,,,,N
3220000,3220000-202-2001-00010,20010816,,03,폐업,02,폐업,20051206,,,,02 5434268,297.02,135892,서울특별시 강남구 신사동 587-1번지 지상3층 ,,,선샤인산소사우나,20041103000000,I,2018-08-31 23:59:59.0,공동탕업,202471.536204701    ,446478.944977018    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-2002-00001,20020103,,03,폐업,02,폐업,20120530,,,,02 5540744,271.44,135998,서울특별시 강남구 대치동 932-2번지 ,서울특별시 강남구 도곡로77길 14 (대치동),06209,피지한증막,20080307134710,I,2018-08-31 23:59:59.0,한증막업,205111.311286209    ,444122.111453318    ,한증막업,,,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-2002-00003,20020311,,03,폐업,02,폐업,20030829,,,,02 5119322,1,056.00,135010,서울특별시 강남구 논현동 42-6번지 ,7 ,,,정원한증막,20030829000000,I,2018-08-31 23:59:59.0,한증막업,202231.062114466    ,445704.73611171     ,한증막업,,,,,,,,,,Y,,,,,,,,,,,N
3220000,3220000-202-2002-00004,20020416,,01,영업/정상,01,영업,,,,,02 5615204,145.49,135834,서울특별시 강남구 대치동 66번지 ,서울특별시 강남구 영동대로 210 (대치동),06286,강남사우나,20150608094752,I,2018-08-31 23:59:59.0,공동탕업,206228.074633143    ,443988.386409621    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-2002-00007,20020705,,03,폐업,02,폐업,20050305,,,,02 5621542,415.00,135918,서울특별시 강남구 역삼동 706-20번지 한화진넥스빌 지하1층 ,,,천연사우나,20020802000000,I,2018-08-31 23:59:59.0,공동탕업,203842.339918851    ,444416.798166886    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-2002-00008,20021118,,03,폐업,02,폐업,20060616,,,,02 5169196,764.40,135892,서울특별시 강남구 신사동 585-1번지 ,,,아쿠아사우나,20040116000000,I,2018-08-31 23:59:59.0,공동탕업,202378.390574465    ,446705.197148871    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-2002-00009,20021113,,01,영업/정상,01,영업,,,,,18999970,287.60,135090,서울특별시 강남구 삼성동 159-9번지 도심공항타워 B20호(제임스짐 휘트니스 내) ,서울특별시 강남구 영동대로 513 (삼성동),06164,제임스짐,20140424105840,I,2018-08-31 23:59:59.0,목욕장업 기타,205259.527550336    ,445361.937086207    ,목욕장업 기타,0,0,,,,,0,0,0,N,0,,,,,0,,,,,N
3220000,3220000-202-2002-00010,20021230,,03,폐업,02,폐업,20110919,,,,02 5573003,2,590.76,135920,서울특별시 강남구 역삼동 722번지 ,,,테헤란스파,20111021150500,I,2018-08-31 23:59:59.0,공동탕업,203671.645686999    ,444263.075193786    ,공동탕업,,,,,,,,,,N,,지위승계신청보류,,,,,,,,,N
3220000,3220000-202-2003-00001,20030128,,03,폐업,02,폐업,20080623,,,,0234474545,2,400.98,135824,서울특별시 강남구 논현동 152-5번지 힐타운빌딩 지하1층 ,,,미라지,20041020000000,I,2018-08-31 23:59:59.0,공동탕업,202740.29           ,445405.185          ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3220000,3220000-202-2003-00002,20030224,,03,폐업,02,폐업,20081001,,,,02 5615522,955.13,135840,서울특별시 강남구 대치동 898번지 ,,,한증막금사우나,20080417101427,I,2018-08-31 23:59:59.0,공동탕업,204379.602634846    ,444450.075574017    ,공동탕업,5,1,2,5,0,1,0,0,0,N,0,,,,,0,,,,,N
3220000,3220000-202-2003-00003,20030218,,03,폐업,02,폐업,20040316,,,,02 5122273,554.74,135812,서울특별시 강남구 논현동 10번지 지하1,2층 ,,,논골한증막,20030704000000,I,2018-08-31 23:59:59.0,한증막업,202129.956838112    ,446117.739434388    ,한증막업,5,2,,,,,,,,N,,,,,,,,,,,N
3220000,3220000-202-2003-00004,20030401,,03,폐업,02,폐업,20070731,,,,5188532,747.00,135948,서울특별시 강남구 청담동 5-29번지 지하1층 ,,,은하수목욕탕,20030704000000,I,2018-08-31 23:59:59.0,공동탕업,203901.878812978    ,446783.967552696    ,공동탕업,6,2,,,,1,,,2,Y,,,,,,,,,,,N
3220000,3220000-202-2003-00005,20030422,,03,폐업,02,폐업,20050808,,,,4590573,396.60,135943,서울특별시 강남구 일원동 641-1번지 ,,,광일탕,20030704000000,I,2018-08-31 23:59:59.0,공동탕업,207563.895          ,443559.94           ,공동탕업,5,1,2,3,,,,,2,N,,,,,,,,,,,N
3220000,3220000-202-2003-00006,20030401,,03,폐업,02,폐업,20030701,,,,34452082,1,598.77,135995,서울특별시 강남구 논현동 70-6번지 지상2,3층 ,,,막스앤스파,20030702000000,I,2018-08-31 23:59:59.0,공동탕업,202940.913419566    ,446374.987406876    ,공동탕업,13,4,2,3,,,,,5,Y,,,,,,,,,,,N
3220000,3220000-202-2003-00007,20030502,,03,폐업,02,폐업,20120220,,,,64741515,275.56,135545,서울특별시 강남구 논현동 205-8번지 지하1층 ,,,주식회사논현스파,20120217153402,I,2018-08-31 23:59:59.0,공동탕업,202596.666692428    ,444917.728061158    ,공동탕업,14,5,,,,1,0,0,1,Y,0,,,,,0,,,,,N
3220000,3220000-202-2003-00008,20030506,,03,폐업,02,폐업,20190806,,,,5406399,900.00,135819,서울특별시 강남구 논현동 96-0번지 지하1층 ,서울특별시 강남구 도산대로46길 11 (논현동,지하1층),06054,미주사우나,20190806120033,U,2019-08-08 02:40:00.0,공동탕업,203173.202356912    ,446564.894133439    ,공동탕업,8,2,,,,1,,,2,Y,,,,,,,,,,,N
3220000,3220000-202-2003-00009,20030516,,01,영업/정상,01,영업,,,,,02  547 5508,957.00,135894,서울특별시 강남구 신사동 609-1번지 미승빌딩지하2층 ,서울특별시 강남구 압구정로30길 23 (신사동,미승빌딩지하2층),06022,압구정찜질방사우나,20131017154649,I,2018-08-31 23:59:59.0,공동탕업,202534.55           ,447079.205          ,공동탕업,6,3,,,,2,,,2,Y,,,,,,,,,,,N
